food_name,constituent_name,constituent_smiles,constituent_category,description
Alcoholic beverages,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Alcoholic beverages
Alcoholic beverages,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Alcoholic beverages
Alcoholic beverages,Glucosereductone,OC(C=O)C=O,FoodDB,Glucosereductone found in Alcoholic beverages
Alcoholic beverages,Sodium borohydride,[BH4-].[Na+],FoodDB,Sodium borohydride found in Alcoholic beverages
Alcoholic beverages,Calcium galactarate,[Ca++].[H]C(O)(C([O-])=O)C([H])(O)C([H])(O)C([H])(O)C([O-])=O,FoodDB,Calcium galactarate found in Alcoholic beverages
Alcoholic beverages,"xi-8,9-Dehydrotheaspirone",CC1=CCC2(O1)C(C)=CC(=O)CC2(C)C,FoodDB,"xi-8,9-Dehydrotheaspirone found in Alcoholic beverages"
Alcoholic beverages,Epicatechin-(6'->8)-epicatechin,OC1CC2=C(OC1C1=CC=C(O)C(O)=C1)C(=C(O)C=C2O)C1=C(C=C(O)C(O)=C1)C1OC2=C(CC1O)C(O)=CC(O)=C2,FoodDB,Epicatechin-(6'->8)-epicatechin found in Alcoholic beverages
Alcoholic beverages,4beta-(2-Aminoethylthio)catechin,NCCSC1C(O)C(OC2=CC(O)=CC(O)=C12)C1=CC(O)=C(O)C=C1,FoodDB,4beta-(2-Aminoethylthio)catechin found in Alcoholic beverages
Alcoholic beverages,Quercetin 3-(2G-glucosylrutinoside),CC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,FoodDB,Quercetin 3-(2G-glucosylrutinoside) found in Alcoholic beverages
Alcoholic beverages,Quercetin 3-(2G-rhamnosylrutinoside),CC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,FoodDB,Quercetin 3-(2G-rhamnosylrutinoside) found in Alcoholic beverages
Alcoholic beverages,4beta-(2-Aminoethylthio)epicatechin 3-gallate,NCCSC1C(OC(=O)C2=CC(O)=C(O)C(O)=C2)C(OC2=CC(O)=CC(O)=C12)C1=CC(O)=C(O)C=C1,FoodDB,4beta-(2-Aminoethylthio)epicatechin 3-gallate found in Alcoholic beverages
Alfalfa,Iron,[Fe],FoodDB,Iron found in Alfalfa
Alfalfa,Sodium,[Na],FoodDB,Sodium found in Alfalfa
Alfalfa,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Alfalfa
Alfalfa,Calcium,[Ca++],FoodDB,Calcium found in Alfalfa
Alfalfa,Potassium,[K+],FoodDB,Potassium found in Alfalfa
Alfalfa,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Alfalfa
Alfalfa,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Alfalfa
Alfalfa,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Alfalfa
Alfalfa,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Alfalfa
Alfalfa,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Alfalfa
Alfalfa,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Alfalfa
Alfalfa,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Alfalfa
Allium,Iron,[Fe],FoodDB,Iron found in Allium
Allium,Sodium,[Na],FoodDB,Sodium found in Allium
Allium,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Allium
Allium,Calcium,[Ca++],FoodDB,Calcium found in Allium
Allium,Potassium,[K+],FoodDB,Potassium found in Allium
Allium,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Allium
Allium,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Allium
Allium,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Allium
Allium,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Allium
Allium,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Allium
Allium,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Allium
Allium,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Allium
Allspice,Iron,[Fe],FoodDB,Iron found in Allspice
Allspice,Sodium,[Na],FoodDB,Sodium found in Allspice
Allspice,Calcium,[Ca++],FoodDB,Calcium found in Allspice
Allspice,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Allspice
Allspice,Potassium,[K+],FoodDB,Potassium found in Allspice
Allspice,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Allspice
Allspice,Malic acid,OC(CC(O)=O)C(O)=O,FoodDB,Malic acid found in Allspice
Allspice,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Allspice
Allspice,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Allspice
Allspice,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Allspice
Allspice,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Allspice
Allspice,Calcium oxalate,[Ca++].[O-]C(=O)C([O-])=O,FoodDB,Calcium oxalate found in Allspice
Almond,Iron,[Fe],FoodDB,Iron found in Almond
Almond,Sodium,[Na],FoodDB,Sodium found in Almond
Almond,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Almond
Almond,Calcium,[Ca++],FoodDB,Calcium found in Almond
Almond,Catechin,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,FoodDB,Catechin found in Almond
Almond,Potassium,[K+],FoodDB,Potassium found in Almond
Almond,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Almond
Almond,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Almond
Almond,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Almond
Almond,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Almond
Almond,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Almond
Almond,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Almond
Alpine sweetvetch,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Alpine sweetvetch
Alpine sweetvetch,Calcium,[Ca++],FoodDB,Calcium found in Alpine sweetvetch
Alpine sweetvetch,Potassium,[K+],FoodDB,Potassium found in Alpine sweetvetch
Alpine sweetvetch,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Alpine sweetvetch
Alpine sweetvetch,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Alpine sweetvetch
Alpine sweetvetch,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Alpine sweetvetch
Alpine sweetvetch,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Alpine sweetvetch
Alpine sweetvetch,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in Alpine sweetvetch
Alpine sweetvetch,GDP-Î±-D-glucose,NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OP([O-])(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,FoodDB,GDP-Î±-D-glucose found in Alpine sweetvetch
Alpine sweetvetch,dTDP-Î±-D-glucose,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP([O-])(=O)OP(O)(=O)O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)N1C=C(C)C([O-])=NC1=O,FoodDB,dTDP-Î±-D-glucose found in Alpine sweetvetch
Alpine sweetvetch,Sucrose 6-phosphate,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sucrose 6-phosphate found in Alpine sweetvetch
Alpine sweetvetch,fructose-1-phosphate,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)C(=O)COP(O)(O)=O,FoodDB,fructose-1-phosphate found in Alpine sweetvetch
Amaranth,Iron,[Fe],FoodDB,Iron found in Amaranth
Amaranth,Sodium,[Na],FoodDB,Sodium found in Amaranth
Amaranth,Calcium,[Ca++],FoodDB,Calcium found in Amaranth
Amaranth,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Amaranth
Amaranth,Catechin,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,FoodDB,Catechin found in Amaranth
Amaranth,Potassium,[K+],FoodDB,Potassium found in Amaranth
Amaranth,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Amaranth
Amaranth,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Amaranth
Amaranth,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Amaranth
Amaranth,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Amaranth
Amaranth,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Amaranth
Amaranth,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Amaranth
American butterfish,Iron,[Fe],FoodDB,Iron found in American butterfish
American butterfish,Sodium,[Na],FoodDB,Sodium found in American butterfish
American butterfish,Calcium,[Ca++],FoodDB,Calcium found in American butterfish
American butterfish,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in American butterfish
American butterfish,Potassium,[K+],FoodDB,Potassium found in American butterfish
American butterfish,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in American butterfish
American butterfish,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in American butterfish
American butterfish,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in American butterfish
American butterfish,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in American butterfish
American butterfish,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in American butterfish
American butterfish,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in American butterfish
American butterfish,GDP-Î±-D-glucose,NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OP([O-])(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,FoodDB,GDP-Î±-D-glucose found in American butterfish
American cranberry,Iron,[Fe],FoodDB,Iron found in American cranberry
American cranberry,Sodium,[Na],FoodDB,Sodium found in American cranberry
American cranberry,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in American cranberry
American cranberry,Calcium,[Ca++],FoodDB,Calcium found in American cranberry
American cranberry,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in American cranberry
American cranberry,Potassium,[K+],FoodDB,Potassium found in American cranberry
American cranberry,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in American cranberry
American cranberry,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in American cranberry
American cranberry,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in American cranberry
American cranberry,Malic acid,OC(CC(O)=O)C(O)=O,FoodDB,Malic acid found in American cranberry
American cranberry,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in American cranberry
American cranberry,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in American cranberry
American lobster,Iron,[Fe],FoodDB,Iron found in American lobster
American lobster,Sodium,[Na],FoodDB,Sodium found in American lobster
American lobster,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in American lobster
American lobster,Calcium,[Ca++],FoodDB,Calcium found in American lobster
American lobster,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in American lobster
American lobster,Potassium,[K+],FoodDB,Potassium found in American lobster
American lobster,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in American lobster
American lobster,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in American lobster
American lobster,Zinc,[Zn],FoodDB,Zinc found in American lobster
American lobster,Starch,OCC1OC(O)C(O)C(O)C1O,FoodDB,Starch found in American lobster
American lobster,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in American lobster
American lobster,Copper,[Cu],FoodDB,Copper found in American lobster
American pokeweed,Iron,[Fe],FoodDB,Iron found in American pokeweed
American pokeweed,Sodium,[Na],FoodDB,Sodium found in American pokeweed
American pokeweed,Calcium,[Ca++],FoodDB,Calcium found in American pokeweed
American pokeweed,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in American pokeweed
American pokeweed,Potassium,[K+],FoodDB,Potassium found in American pokeweed
American pokeweed,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in American pokeweed
American pokeweed,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in American pokeweed
American pokeweed,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in American pokeweed
American pokeweed,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in American pokeweed
American pokeweed,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in American pokeweed
American pokeweed,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in American pokeweed
American pokeweed,Calcium oxalate,[Ca++].[O-]C(=O)C([O-])=O,FoodDB,Calcium oxalate found in American pokeweed
American shad,Iron,[Fe],FoodDB,Iron found in American shad
American shad,Sodium,[Na],FoodDB,Sodium found in American shad
American shad,Calcium,[Ca++],FoodDB,Calcium found in American shad
American shad,Potassium,[K+],FoodDB,Potassium found in American shad
American shad,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in American shad
American shad,Zinc,[Zn],FoodDB,Zinc found in American shad
American shad,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in American shad
American shad,Copper,[Cu],FoodDB,Copper found in American shad
American shad,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in American shad
American shad,Choline,C[N+](C)(C)CCO,FoodDB,Choline found in American shad
American shad,Glycine,NCC(O)=O,FoodDB,Glycine found in American shad
American shad,Selenium,[Se],FoodDB,Selenium found in American shad
Anatidae,Iron,[Fe],FoodDB,Iron found in Anatidae
Anatidae,Sodium,[Na],FoodDB,Sodium found in Anatidae
Anatidae,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Anatidae
Anatidae,Calcium,[Ca++],FoodDB,Calcium found in Anatidae
Anatidae,Potassium,[K+],FoodDB,Potassium found in Anatidae
Anatidae,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Anatidae
Anatidae,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Anatidae
Anatidae,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Anatidae
Anatidae,Zinc,[Zn],FoodDB,Zinc found in Anatidae
Anatidae,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Anatidae
Anatidae,Copper,[Cu],FoodDB,Copper found in Anatidae
Anatidae,Iodine,II,FoodDB,Iodine found in Anatidae
Anchovy,Iron,[Fe],FoodDB,Iron found in Anchovy
Anchovy,Sodium,[Na],FoodDB,Sodium found in Anchovy
Anchovy,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Anchovy
Anchovy,Calcium,[Ca++],FoodDB,Calcium found in Anchovy
Anchovy,Potassium,[K+],FoodDB,Potassium found in Anchovy
Anchovy,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Anchovy
Anchovy,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Anchovy
Anchovy,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Anchovy
Anchovy,Zinc,[Zn],FoodDB,Zinc found in Anchovy
Anchovy,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Anchovy
Anchovy,Copper,[Cu],FoodDB,Copper found in Anchovy
Anchovy,Iodine,II,FoodDB,Iodine found in Anchovy
Andean blackberry,Scopoletin,COC1=C(O)C=C2OC(=O)C=CC2=C1,FoodDB,Scopoletin found in Andean blackberry
Andean blackberry,Gallic acid,OC(=O)C1=CC(O)=C(O)C(O)=C1,FoodDB,Gallic acid found in Andean blackberry
Andean blackberry,Lambertianin C,OC1=CC(=CC(O)=C1O)C(=O)O[C@@H]1O[C@@H]2COC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C(OC4=CC(=CC(O)=C4O)C(=O)O[C@@H]4O[C@@H]5COC(=O)C6=CC(O)=C(O)C(O)=C6C6=C(O)C(O)=C(O)C(OC7=CC(=CC(O)=C7O)C(=O)O[C@@H]7O[C@@H]8COC(=O)C9=CC(O)=C(O)C(O)=C9C9=C(O)C(O)=C(O)C=C9C(=O)O[C@H]8[C@@H]8OC(=O)C9=CC(O)=C(O)C(O)=C9C9=C(O)C(O)=C(O)C=C9C(=O)O[C@@H]78)=C6C(=O)O[C@H]5[C@@H]5OC(=O)C6=CC(O)=C(O)C(O)=C6C6=C(O)C(O)=C(O)C=C6C(=O)O[C@@H]45)=C3C(=O)O[C@H]2[C@@H]2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)O[C@@H]12,FoodDB,Lambertianin C found in Andean blackberry
Andean blackberry,Cyanidin 3-glucoside,OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Cyanidin 3-glucoside found in Andean blackberry
Andean blackberry,Cyanidin 3-rutinoside,[H][C@@]1(C)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC(O)=C(O)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O,FoodDB,Cyanidin 3-rutinoside found in Andean blackberry
Angelica,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Angelica
Angelica,Calcium,[Ca++],FoodDB,Calcium found in Angelica
Angelica,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Angelica
Angelica,Potassium,[K+],FoodDB,Potassium found in Angelica
Angelica,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Angelica
Angelica,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Angelica
Angelica,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Angelica
Angelica,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Angelica
Angelica,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in Angelica
Angelica,GDP-Î±-D-glucose,NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OP([O-])(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,FoodDB,GDP-Î±-D-glucose found in Angelica
Angelica,dTDP-Î±-D-glucose,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP([O-])(=O)OP(O)(=O)O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)N1C=C(C)C([O-])=NC1=O,FoodDB,dTDP-Î±-D-glucose found in Angelica
Angelica,Sucrose 6-phosphate,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sucrose 6-phosphate found in Angelica
Anguilliformes,Iron,[Fe],FoodDB,Iron found in Anguilliformes
Anguilliformes,Sodium,[Na],FoodDB,Sodium found in Anguilliformes
Anguilliformes,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Anguilliformes
Anguilliformes,Calcium,[Ca++],FoodDB,Calcium found in Anguilliformes
Anguilliformes,Potassium,[K+],FoodDB,Potassium found in Anguilliformes
Anguilliformes,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Anguilliformes
